user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
HispanoBlanco,Parzival,1121201468294541313,2019-04-24 23:57:15,/HispanoBlanco/status/1121201468294541313,2,1,0,Uno que va a votar a @SomosChavismo & @NicolasMaduro .... vota a Potemos!pic.twitter.com/AHA5sa2kpz,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Uno que va a <strong>votar</strong> a <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2343938676"" dir=""ltr"" href=""/SomosChavismo""><s>@</s><b>SomosChavismo</b></a> &amp; <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1252764865"" dir=""ltr"" href=""/NicolasMaduro""><s>@</s><b>NicolasMaduro</b></a> .... vota a Potemos!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/AHA5sa2kpz"">pic.twitter.com/AHA5sa2kpz</a></p>"
Bomba_Decima,Bomba España CBS,1121201467740889088,2019-04-24 23:57:15,/Bomba_Decima/status/1121201467740889088,1,0,1,19:56 en La Florida Emergencia eléctrica (10-7) B9 Q10 General Arriagada y Topaciohttps://central132.cl/llamado-193677?2 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">19:56 en La Florida Emergencia eléctrica (10-7) B9 Q10 General Arriagada y Topacio<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://central132.cl/llamado-193677?2"" dir=""ltr"" href=""https://t.co/wx8ybD4lcg"" rel=""nofollow noopener"" target=""_blank"" title=""https://central132.cl/llamado-193677?2""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">central132.cl/llamado-193677</span><span class=""invisible"">?2</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
JoseValenzGonz,José Valenzuela,1121201464939032581,2019-04-24 23:57:14,/JoseValenzGonz/status/1121201464939032581,1,0,0,"Parece que ""Los"" Ossandon hace rato se pegaron en la cabeza... No hay que olvidar estas opiniones a la hora del voto ¡¡","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Parece que ""Los"" Ossandon hace rato se pegaron en la cabeza... No hay que olvidar estas opiniones a la hora del <strong>voto</strong> ¡¡</p>"
Bernard71842543,Bernardo,1121201457737420800,2019-04-24 23:57:13,/Bernard71842543/status/1121201457737420800,0,0,0,"Siempre estuvo la duda de que el traidor oportunista corrupto falso estafador de Vizcarra había traicionado a PPK reuniéndose con la sra keiko,Alan,y otros políticos para vacar y hacerse de la presidencia,que espera el congreso para vagar a este traidor narizon corrupto?bastardo","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Siempre estuvo la duda de que el traidor oportunista corrupto falso estafador de Vizcarra había traicionado a PPK reuniéndose con la sra keiko,Alan,y otros políticos para vacar y hacerse de la presidencia,que espera el <strong>congreso</strong> para vagar a este traidor narizon corrupto?bastardo</p>"
NewsBotMX,News Bot  🇲🇽,1121201456651145217,2019-04-24 23:57:12,/NewsBotMX/status/1121201456651145217,0,0,0,http://Elfinanciero.com.mx : Diputados aprueban la disolución del Consejo de Promoción Turística; pasa al Senado - El Financiero https://www.elfinanciero.com.mx/nacional/diputados-aprueban-en-lo-general-disolucion-del-consejo-de-promocion-turistica-de-mexico …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><a class=""twitter-timeline-link"" data-expanded-url=""http://Elfinanciero.com.mx"" dir=""ltr"" href=""https://t.co/85cnPbquIl"" rel=""nofollow noopener"" target=""_blank"" title=""http://Elfinanciero.com.mx""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">Elfinanciero.com.mx</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>: Diputados aprueban la disolución del Consejo de Promoción Turística; pasa al <strong>Senado</strong> - El Financiero <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.elfinanciero.com.mx/nacional/diputados-aprueban-en-lo-general-disolucion-del-consejo-de-promocion-turistica-de-mexico"" dir=""ltr"" href=""https://t.co/BCTK3qzhP0"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.elfinanciero.com.mx/nacional/diputados-aprueban-en-lo-general-disolucion-del-consejo-de-promocion-turistica-de-mexico""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">elfinanciero.com.mx/nacional/diput</span><span class=""invisible"">ados-aprueban-en-lo-general-disolucion-del-consejo-de-promocion-turistica-de-mexico</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
raul_ram1,gordo pinky,1121201449910919170,2019-04-24 23:57:11,/raul_ram1/status/1121201449910919170,0,0,0,"hay entre 12 y 14 millones de argentinos que piensan votar a ella

riesgo argentino?

6 millones son aminomeintersalapolitica","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">hay entre 12 y 14 millones de argentinos que piensan <strong>votar</strong> a ella

riesgo argentino?

6 millones son aminomeintersalapolitica</p>"
davij18,David Parejo Vásquez,1121201445662019585,2019-04-24 23:57:10,/davij18/status/1121201445662019585,0,0,0,Uribe y Petro matándose en el congreso. Mi importa un rábano lo que hagan los dos!!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Uribe y Petro matándose en el <strong>congreso</strong>. Mi importa un rábano lo que hagan los dos!!</p>"
daniel_neria_,Daniel Neria,1121201442822524928,2019-04-24 23:57:09,/daniel_neria_/status/1121201442822524928,2,0,1,"Buen lugar para relajarse 
#Swimwear #Swim #tumblr #watercolor #water #Azul #Agua @instagram @GTolantongo #MexicoTieneTalento #Mexico #Verde #green #NaturePhotography #natural #naruraleza @InstagramES #españa #followme #SiguemeYTeSigoYa #photography #photooftheday #VSCOpic.twitter.com/aTpPHlSn9j – en Grutas De Tolantongo","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Buen lugar para relajarse <img alt=""😌"" aria-label=""Emoji: Cara aliviada"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60c.png"" title=""Cara aliviada""/><img alt=""🧘🏻‍♂️"" aria-label=""Emoji: Hombre en posición de loto (tono de piel claro)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f9d8-1f3fb-200d-2642-fe0f.png"" title=""Hombre en posición de loto (tono de piel claro)""/><img alt=""🏊🏼‍♂️"" aria-label=""Emoji: Hombre nadando (tono de piel medio-claro)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f3ca-1f3fc-200d-2642-fe0f.png"" title=""Hombre nadando (tono de piel medio-claro)""/>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Swimwear?src=hash""><s>#</s><b>Swimwear</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Swim?src=hash""><s>#</s><b>Swim</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/tumblr?src=hash""><s>#</s><b>tumblr</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/watercolor?src=hash""><s>#</s><b>watercolor</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/water?src=hash""><s>#</s><b>water</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Azul?src=hash""><s>#</s><b>Azul</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Agua?src=hash""><s>#</s><b>Agua</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""180505807"" dir=""ltr"" href=""/instagram""><s>@</s><b>instagram</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""488665658"" dir=""ltr"" href=""/GTolantongo""><s>@</s><b>GTolantongo</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MexicoTieneTalento?src=hash""><s>#</s><b>MexicoTieneTalento</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Mexico?src=hash""><s>#</s><b>Mexico</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Verde?src=hash""><s>#</s><b>Verde</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/green?src=hash""><s>#</s><b>green</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NaturePhotography?src=hash""><s>#</s><b>NaturePhotography</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/natural?src=hash""><s>#</s><b>natural</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/naruraleza?src=hash""><s>#</s><b>naruraleza</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3945784572"" dir=""ltr"" href=""/InstagramES""><s>@</s><b>InstagramES</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/espa%C3%B1a?src=hash""><s>#</s><b><strong>españa</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/followme?src=hash""><s>#</s><b>followme</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SiguemeYTeSigoYa?src=hash""><s>#</s><b>SiguemeYTeSigoYa</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/photography?src=hash""><s>#</s><b>photography</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/photooftheday?src=hash""><s>#</s><b>photooftheday</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/VSCO?src=hash""><s>#</s><b>VSCO</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/aTpPHlSn9j"">pic.twitter.com/aTpPHlSn9j</a><span class=""tweet-poi-geo-text""> – en <a class=""js-nav u-textUserColorHover js-geo-pivot-link"" data-nav=""search"" data-place-id=""07d9f290c8085000"" href=""/search?q=place%3A07d9f290c8085000"">Grutas De Tolantongo</a></span></p>"
RamValsbd,Ram Val,1121201427274260480,2019-04-24 23:57:05,/RamValsbd/status/1121201427274260480,0,0,0,"A BCN i GI si que va bé votar ERC si és el teu partit
és el què diu l'article

Amb mi s'enfaden els de l'odi a ERC i els d'ERC, no sé com m'ho faig","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ca"">A BCN i GI si que va bé <strong>votar</strong> ERC si és el teu partit
és el què diu l'article

Amb mi s'enfaden els de l'odi a ERC i els d'ERC, no sé com m'ho faig</p>"
boomfm_cpaz,BOOM FM,1121201425936265216,2019-04-24 23:57:05,/boomfm_cpaz/status/1121201425936265216,0,0,0,El Riesgo País escaló a 963 puntos y el dólar rozó los $45: el mercado votó y vetó a Macri https://www.minutouno.com/notas/5028056-el-riesgo-pais-escalo-963-puntos-y-el-dolar-rozo-los-45-el-mercado-voto-y-veto-macri …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">El Riesgo País escaló a 963 puntos y el dólar rozó los $45: el mercado <strong>votó</strong> y vetó a Macri <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.minutouno.com/notas/5028056-el-riesgo-pais-escalo-963-puntos-y-el-dolar-rozo-los-45-el-mercado-voto-y-veto-macri"" dir=""ltr"" href=""https://t.co/05AKix3k9C"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.minutouno.com/notas/5028056-el-riesgo-pais-escalo-963-puntos-y-el-dolar-rozo-los-45-el-mercado-voto-y-veto-macri""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">minutouno.com/notas/5028056-</span><span class=""invisible"">el-riesgo-pais-escalo-963-puntos-y-el-dolar-rozo-los-45-el-mercado-voto-y-veto-macri</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
ahjongdaewae,"lulú, and a flower",1121201424745074690,2019-04-24 23:57:05,/ahjongdaewae/status/1121201424745074690,0,0,0,"tengo varios correos para votar, pero no los he podido utilizar todos bc la u me está matando, si alguien quiere colaborar envíeme un dm #BBMAsTopSocial EXO @weareoneEXO","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">tengo varios correos para <strong>votar</strong>, pero no los he podido utilizar todos bc la u me está matando, si alguien quiere colaborar envíeme un dm <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BBMAsTopSocial?src=hash""><s>#</s><b>BBMAsTopSocial</b></a> EXO <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""873115441303924736"" dir=""ltr"" href=""/weareoneEXO""><s>@</s><b>weareoneEXO</b></a></p>"
el_mao,mao mtz,1121201420022104064,2019-04-24 23:57:04,/el_mao/status/1121201420022104064,4,0,3,cuando es la consulta  de sta Lucia   para ir a votar #YoPrefieroElCerro,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">cuando es la consulta  de sta Lucia   para ir a <strong>votar</strong> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/YoPrefieroElCerro?src=hash""><s>#</s><b>YoPrefieroElCerro</b></a></p>"
cat_indepe,||*|| Català Indepe  🎗️,1121201413730832387,2019-04-24 23:57:02,/cat_indepe/status/1121201413730832387,0,1,0,"Exacto, ¡que se vuelvan a España! ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Exacto, ¡que se vuelvan a <strong>España</strong>! <img alt=""👏"" aria-label=""Emoji: Signo de manos aplaudiendo"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Signo de manos aplaudiendo""/><img alt=""👏"" aria-label=""Emoji: Signo de manos aplaudiendo"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Signo de manos aplaudiendo""/><img alt=""👏"" aria-label=""Emoji: Signo de manos aplaudiendo"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Signo de manos aplaudiendo""/><img alt=""👏"" aria-label=""Emoji: Signo de manos aplaudiendo"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f.png"" title=""Signo de manos aplaudiendo""/></p>"
moiseruiz,Moi,1121201411667177473,2019-04-24 23:57:02,/moiseruiz/status/1121201411667177473,2,0,2,Hoy cumple 87 años el derecho al voto femenino en España - Cultura Inquieta https://culturainquieta.com/es/inspiring/item/14513-hoy-cumple-87-anos-el-voto-femenino-en-espana.html …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Hoy cumple 87 años el derecho al <strong>voto</strong> femenino en <strong>España</strong> - Cultura Inquieta <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://culturainquieta.com/es/inspiring/item/14513-hoy-cumple-87-anos-el-voto-femenino-en-espana.html"" dir=""ltr"" href=""https://t.co/6L4SM0Tevr"" rel=""nofollow noopener"" target=""_blank"" title=""https://culturainquieta.com/es/inspiring/item/14513-hoy-cumple-87-anos-el-voto-femenino-en-espana.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">culturainquieta.com/es/inspiring/i</span><span class=""invisible"">tem/14513-hoy-cumple-87-anos-el-voto-femenino-en-espana.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
Michell70099741,MichelleMartinez,1121201405388304384,2019-04-24 23:57:00,/Michell70099741/status/1121201405388304384,0,0,0,"Nuestro voto es para #Perfecta de @BANDARECODITOSS en
#ElContadero @MaximaSaltillo @LoquillasDeO ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Nuestro <strong>voto</strong> es para <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Perfecta?src=hash""><s>#</s><b>Perfecta</b></a> de <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""222291714"" dir=""ltr"" href=""/BANDARECODITOSS""><s>@</s><b>BANDARECODITOSS</b></a> en
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ElContadero?src=hash""><s>#</s><b>ElContadero</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2401851187"" dir=""ltr"" href=""/MaximaSaltillo""><s>@</s><b>MaximaSaltillo</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1109634841127997440"" dir=""ltr"" href=""/LoquillasDeO""><s>@</s><b>LoquillasDeO</b></a> <img alt=""💕"" aria-label=""Emoji: Dos corazones"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f495.png"" title=""Dos corazones""/><img alt=""😍"" aria-label=""Emoji: Cara sonriente con ojos en forma de corazón"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60d.png"" title=""Cara sonriente con ojos en forma de corazón""/><img alt=""🎶"" aria-label=""Emoji: Varias notas musicales"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f3b6.png"" title=""Varias notas musicales""/><img alt=""👌"" aria-label=""Emoji: Signo ok con la mano "" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44c.png"" title=""Signo ok con la mano ""/></p>"
